Time,ang_x_imu,pid_output_ankle,pid_output_hip,zmp_ref,zmp_imu,Xzmp_ft,capture_point,iter
12.23,179.2960205078,-0.0005937090,-0.0005937090,0.0000000000,0.00016193,-0.00001737,-0.0053952382,246
12.28,179.2876586914,-0.0171627118,-0.0171627118,0.0000000000,0.00034243,-0.00001737,-0.0053394337,247
12.33,179.2997131348,0.0043033989,0.0043033989,0.0000000000,0.00017516,-0.00001600,-0.0064799170,248
12.38,179.2857666016,0.0027744568,0.0027744568,0.0000000000,0.00008504,-0.00001600,-0.0058190277,249
12.43,179.2735595703,-0.0158851280,-0.0158851280,0.0000000000,0.00027506,-0.00001734,-0.0046125478,250
12.48,179.2763824463,-0.0016042132,-0.0016042132,0.0000000000,0.00020781,-0.00001476,-0.0057564477,251
12.53,179.2812652588,-0.0174145394,-0.0174145394,0.0000000000,0.00037547,-0.00001476,-0.0041342754,252
12.58,179.2861633301,0.0002435350,0.0002435350,0.0000000000,0.00025458,-0.00001755,-0.0058945680,253
12.63,179.2779846191,0.0099206308,0.0099206308,0.0000000000,0.00004320,-0.00001755,-0.0058611253,254
12.68,179.2882537842,-0.0205324025,-0.0205324025,0.0000000000,0.00030949,-0.00001873,-0.0036308922,255
12.73,179.2996978760,0.0208050265,0.0208050265,0.0000000000,-0.00006869,-0.00001493,-0.0060992950,256
12.78,179.2988586426,0.0004835407,0.0004835407,0.0000000000,-0.00004722,-0.00001493,-0.0050019424,257
12.83,179.3079223633,-0.0074631096,-0.0074631096,0.0000000000,0.00007553,-0.00001746,-0.0055092632,258
12.88,179.3026275635,-0.0022915976,-0.0022915976,0.0000000000,0.00008669,-0.00001746,-0.0047047551,259
12.93,179.3024597168,-0.0026624285,-0.0026624285,0.0000000000,0.00009906,-0.00001746,-0.0058636736,260
12.98,179.3166656494,-0.0038914994,-0.0038914994,0.0000000000,0.00012110,-0.00001488,-0.0051809591,261
13.03,179.3053894043,0.0094935802,0.0094935802,0.0000000000,-0.00004091,-0.00001488,-0.0052434308,262
13.08,179.3005065918,-0.0151095529,-0.0151095529,0.0000000000,0.00018164,-0.00001740,-0.0045197126,263
13.13,179.3253326416,-0.0259265738,-0.0259265738,0.0000000000,0.00046700,-0.00001203,-0.0037191758,264
13.18,179.3268432617,-0.0297302653,-0.0297302653,0.0000000000,0.00071136,-0.00001203,-0.0041162249,265
13.23,179.3377990723,-0.0263082712,-0.0263082712,0.0000000000,0.00082747,-0.00001098,-0.0048263431,266
13.28,179.3326873779,-0.0179511962,-0.0179511962,0.0000000000,0.00079413,-0.00001098,-0.0040940271,267
13.33,179.3345336914,-0.0207095433,-0.0207095433,0.0000000000,0.00081120,-0.00001350,-0.0046125940,268
13.38,179.3387603760,-0.0099989386,-0.0099989386,0.0000000000,0.00067297,-0.00000834,-0.0046572570,269
13.43,179.3285980225,0.0056089602,0.0056089602,0.0000000000,0.00037882,-0.00001087,-0.0058358360,270
13.48,179.3259124756,-0.0334675705,-0.0334675705,0.0000000000,0.00070205,-0.00001087,-0.0036162729,271
13.53,179.3143310547,-0.0249898232,-0.0249898232,0.0000000000,0.00080178,-0.00000828,-0.0037110558,272
13.58,179.2973632812,-0.0010397181,-0.0010397181,0.0000000000,0.00055223,-0.00000981,-0.0046490170,273
13.63,179.2977447510,-0.0140646865,-0.0140646865,0.0000000000,0.00055343,-0.00000465,-0.0047122221,274
13.68,179.2922973633,0.0620812001,0.0620812001,0.0004572760,0.00045728,-0.00000465,-0.0052013590,275
13.73,179.2926330566,0.0087459814,0.0087459814,0.0004572760,0.00049745,-0.00000717,-0.0048313884,276
13.78,179.2963562012,0.0229296703,0.0229296703,0.0004572760,0.00032574,0.00000057,-0.0063318887,277
13.83,179.2966461182,-0.0040179811,-0.0040179811,0.0004572760,0.00057976,-0.00000349,-0.0046318057,278
13.88,179.3011169434,-0.0036851485,-0.0036851485,0.0004572760,0.00073667,0.00000167,-0.0042756215,279
13.93,179.2915344238,-0.0105936890,-0.0105936890,0.0004572760,0.00093670,0.00000167,-0.0028144012,280
13.98,179.2930603027,-0.0012586188,-0.0012586188,0.0004572760,0.00094805,-0.00000085,-0.0049511204,281
14.03,179.2957305908,0.0061146206,0.0061146206,0.0004572760,0.00084790,0.00000690,-0.0042319269,282
14.08,179.3027801514,-0.0190099266,-0.0190099266,0.0004572760,0.00112529,0.00000284,-0.0034476274,283
14.13,179.3041534424,-0.0173913484,-0.0173913484,0.0004572760,0.00128063,0.00000800,-0.0037411038,284
14.18,179.3047027588,0.0068122766,0.0068122766,0.0004572760,0.00106493,0.00000800,-0.0041014735,285
14.23,179.3118438721,-0.0137959933,-0.0137959933,0.0004572760,0.00119845,0.00000548,-0.0040723476,286
14.28,179.3187103271,-0.0207281312,-0.0207281312,0.0004572760,0.00137696,0.00000664,-0.0025626787,287
14.33,179.3233032227,-0.0106660896,-0.0106660896,0.0004572760,0.00136657,0.00000259,-0.0042769764,288
14.38,179.3215942383,-0.0101557374,-0.0101557374,0.0004572760,0.00135014,0.00000259,-0.0035339429,289
14.43,179.3119354248,-0.0357355783,-0.0357355783,0.0004572760,0.00167242,0.00001033,-0.0024592226,290
14.48,179.3113403320,-0.0101965629,-0.0101965629,0.0004572760,0.00155589,0.00000628,-0.0044082238,291
14.53,179.3059234619,-0.0179921985,-0.0179921985,0.0004572760,0.00157831,0.00000744,-0.0034979864,292
14.58,179.3059692383,0.0060061372,0.0060061372,0.0004572760,0.00127667,0.00000491,-0.0051386885,293
14.63,179.3062896729,-0.0028589479,-0.0028589479,0.0004572760,0.00119223,0.00000491,-0.0034747543,294
14.68,179.2987518311,-0.0141871670,-0.0141871670,0.0004572760,0.00128182,0.00001007,-0.0030375307,295
14.73,179.3028106689,-0.0167501905,-0.0167501905,0.0004572760,0.00138314,0.00000602,-0.0036936621,296
14.78,179.2982025146,-0.0227788701,-0.0227788701,0.0004572760,0.00152829,0.00000602,-0.0025352790,297
14.83,179.2946166992,-0.0142933645,-0.0142933645,0.0004572760,0.00151176,0.00000614,-0.0040073195,298
14.88,179.3031158447,-0.0108235387,-0.0108235387,0.0004572760,0.00145458,0.00000614,-0.0042014975,299
14.93,179.3016967773,-0.0155055821,-0.0155055821,0.0004572760,0.00147631,0.00000872,-0.0046139645,300
15.00,179.2982940674,0.0060382869,0.0060382869,0.0004572760,0.00120941,0.00000466,-0.0046257658,301
15.05,179.2863769531,-0.0016862511,-0.0016862511,0.0004572760,0.00113188,0.00000466,-0.0038203912,302
15.10,179.2949218750,0.0016733357,0.0016733357,0.0004572760,0.00103029,0.00000982,-0.0047485719,303
15.15,179.3028564453,-0.0022784023,-0.0022784023,0.0004572760,0.00102397,0.00000459,-0.0042783006,304
15.20,179.3084869385,0.0107339232,0.0107339232,0.0004572760,0.00083646,0.00001096,-0.0058873405,305
15.25,179.3156127930,0.0186173701,0.0186173701,0.0004572760,0.00061207,0.00000961,-0.0059918538,306
15.30,179.3274383545,-0.0143959510,-0.0143959510,0.0004572760,0.00090174,0.00000961,-0.0041096698,307
15.35,179.3212890625,-0.0014607578,-0.0014607578,0.0004572760,0.00091454,0.00001735,-0.0042229228,308
15.40,179.3127899170,0.0043665600,0.0043665600,0.0004572760,0.00085830,0.00000960,-0.0044737222,309
15.45,179.3208923340,0.0245854548,0.0245854548,0.0004572760,0.00054102,0.00001476,-0.0050131349,310
15.50,179.3215942383,-0.0132665940,-0.0132665940,0.0004572760,0.00084169,0.00001071,-0.0033488066,311
15.55,179.3212127686,-0.0010453565,-0.0010453565,0.0004572760,0.00087638,0.00001071,-0.0040053414,312
15.60,179.3066558838,0.0082051655,0.0082051655,0.0004572760,0.00077103,0.00001586,-0.0044007044,313
15.65,179.3037109375,-0.0139599918,-0.0139599918,0.0004572760,0.00100495,0.00001064,-0.0026864394,314
15.70,179.3104553223,-0.0087031073,-0.0087031073,0.0004572760,0.00108722,0.00001064,-0.0036117691,315
15.75,179.3074035645,-0.0222149293,-0.0222149293,0.0004572760,0.00132101,0.00001174,-0.0026212090,316
15.80,179.3199462891,-0.0046743647,-0.0046743647,0.0004572760,0.00124368,0.00001174,-0.0031362193,317
15.85,179.3195190430,-0.0318608890,-0.0318608890,0.0004572760,0.00154939,0.00001690,-0.0023564568,318
15.90,179.3163757324,-0.0224533152,-0.0224533152,0.0004572760,0.00163763,0.00001033,-0.0027451255,319
15.95,179.3079376221,0.0025011196,0.0025011196,0.0004572760,0.00135942,0.00001033,-0.0043522461,320
16.00,179.3003845215,-0.0216953627,-0.0216953627,0.0004572760,0.00150438,0.00000255,-0.0036361117,321
16.05,179.2939147949,-0.0240162761,-0.0240162761,0.0004572760,0.00162670,0.00000255,-0.0027521601,322
16.10,179.2976684570,-0.0289063267,-0.0289063267,0.0004572760,0.00177336,0.00000255,-0.0038073527,323
16.15,179.3134155273,-0.0102107820,-0.0102107820,0.0004572760,0.00163365,-0.00000924,-0.0038271928,324
16.20,179.3074645996,0.0031212525,0.0031212525,0.0004572760,0.00135504,-0.00000924,-0.0045486526,325
16.25,179.3112640381,-0.0042694605,-0.0042694605,0.0004572760,0.00128766,-0.00002894,-0.0041718871,326
16.30,179.3266601562,0.0181625489,0.0181625489,0.0004572760,0.00093066,-0.00002894,-0.0051632613,327
16.35,179.3327789307,-0.0097348995,-0.0097348995,0.0004572760,0.00106470,-0.00002894,-0.0036920695,328
16.40,179.3306884766,-0.0032635100,-0.0032635100,0.0004572760,0.00108715,-0.00004837,-0.0044408173,329
16.45,179.3307189941,-0.0114562678,-0.0114562678,0.0004572760,0.00119837,-0.00004837,-0.0042590501,330
16.50,179.3421783447,-0.0302770509,-0.0302770509,0.0004572760,0.00151680,-0.00004185,-0.0025072970,331
16.55,179.3414306641,-0.0198717200,-0.0198717200,0.0004572760,0.00161674,-0.00006403,-0.0027666594,332
16.60,179.3431854248,-0.0460789583,-0.0460789583,0.0004572760,0.00201785,-0.00006403,-0.0014800708,333
16.65,179.3439178467,-0.0316586634,-0.0316586634,0.0004572760,0.00210116,-0.00007237,-0.0027272746,334
16.70,179.3421936035,-0.0704373435,-0.0704373435,0.0004572760,0.00266798,-0.00007237,-0.0008332013,335
16.75,179.3437652588,-0.0755988983,-0.0755988983,0.0004572760,0.00310330,-0.00006133,-0.0010242734,336
16.80,179.3447723389,-0.0599952095,-0.0599952095,0.0004572760,0.00319265,-0.00006133,-0.0013119983,337
16.85,179.3291778564,-0.0467279845,-0.0467279845,0.0004572760,0.00307533,-0.00006133,-0.0027312761,338
16.90,179.3276519775,-0.0589168727,-0.0589168727,0.0004572760,0.00312036,-0.00002204,-0.0019541914,339
16.95,179.3069000244,-0.0576528802,-0.0576528802,0.0004572760,0.00315967,-0.00002204,-0.0021697568,340
17.00,179.3008880615,-0.0447677264,-0.0447677264,0.0004572760,0.00301412,-0.00002204,-0.0020059170,341
17.05,179.3055572510,-0.0561343859,-0.0561343859,0.0004572760,0.00298479,0.00006183,-0.0020689521,342
17.10,179.2944946289,-0.0695961732,-0.0695961732,0.0004572760,0.00320055,0.00006183,-0.0007429019,343
17.15,179.2830505371,-0.0518763430,-0.0518763430,0.0004572760,0.00297822,0.00019170,-0.0019773594,344
17.20,179.2841644287,-0.0573494291,-0.0573494291,0.0004572760,0.00298958,0.00019170,-0.0016426015,345
17.26,179.2808685303,-0.0739275108,-0.0739275108,0.0004572760,0.00321812,0.00019170,0.0005782110,346
17.30,179.2737884521,-0.0712309258,-0.0712309258,0.0004572760,0.00314568,0.00038042,-0.0016409834,347
17.35,179.2626800537,-0.0524746976,-0.0524746976,0.0004572760,0.00297314,0.00038042,-0.0019143845,348
17.40,179.2685852051,-0.0486792685,-0.0486792685,0.0004572760,0.00288017,0.00030788,-0.0020319830,349
17.45,179.2653808594,-0.0906815286,-0.0906815286,0.0004572760,0.00301505,0.00062259,-0.0019330851,350
17.50,179.2564697266,-0.0623704387,-0.0623704387,0.0004572760,0.00293717,0.00062259,-0.0026485097,351
17.55,179.2568511963,-0.0887373298,-0.0887373298,0.0004572760,0.00294302,0.00091630,-0.0014087688,352
17.61,179.2448272705,-0.0929087597,-0.0929087597,0.0004572760,0.00319816,0.00091630,-0.0009319405,353
17.65,179.2487487793,-0.0663621031,-0.0663621031,0.0004572760,0.00309883,0.00083175,-0.0029283350,354
17.71,179.2439880371,-0.1251260148,-0.1251260148,0.0004572760,0.00333944,0.00125192,-0.0011978016,355
17.76,179.2426300049,-0.0963858418,-0.0963858418,0.0004572760,0.00339651,0.00125192,-0.0017425122,356
17.81,179.2442626953,-0.0891706932,-0.0891706932,0.0004572760,0.00343060,0.00115968,-0.0024702987,357
17.86,179.2451171875,-0.1369439792,-0.1369439792,0.0004572760,0.00357406,0.00161424,-0.0003635996,358
17.91,179.2567749023,-0.1097908792,-0.1097908792,0.0004572760,0.00370311,0.00152163,-0.0010903667,359
17.96,179.2631378174,-0.1435456077,-0.1435456077,0.0004572760,0.00371462,0.00198430,-0.0016794890,360
18.01,179.2591857910,-0.1209449673,-0.1209449673,0.0004572760,0.00372923,0.00198430,-0.0002095184,361
18.06,179.2633819580,-0.1225450895,-0.1225450895,0.0004572760,0.00385142,0.00189318,0.0001613062,362
18.11,179.2775878906,-0.1476266314,-0.1476266314,0.0004572760,0.00375256,0.00234704,-0.0003071747,363
18.16,179.2787933350,-0.1258710479,-0.1258710479,0.0004572760,0.00378536,0.00226073,-0.0008555764,364
18.21,179.2759857178,-0.1347676147,-0.1347676147,0.0004572760,0.00344655,0.00268248,-0.0019775305,365
18.26,179.2796478271,-0.1151542694,-0.1151542694,0.0004572760,0.00324037,0.00268248,-0.0020574048,366
18.31,179.2716064453,-0.1226913755,-0.1226913755,0.0004572760,0.00328323,0.00260274,-0.0009772969,367
18.36,179.2845001221,-0.1589868763,-0.1589868763,0.0004572760,0.00337702,0.00296817,-0.0018968901,368
18.41,179.2743377686,-0.1376027843,-0.1376027843,0.0004572760,0.00339789,0.00296817,-0.0015608958,369
18.46,179.2757415771,-0.1668564915,-0.1668564915,0.0004572760,0.00357132,0.00319855,-0.0007747569,370
18.51,179.2788085938,-0.1475404900,-0.1475404900,0.0004572760,0.00358285,0.00319855,-0.0013720305,371
18.56,179.2910614014,-0.1547188203,-0.1547188203,0.0004572760,0.00373948,0.00314528,-0.0004215886,372
18.61,179.2870941162,-0.1660159691,-0.1660159691,0.0004572760,0.00374132,0.00336286,-0.0001948175,373
18.66,179.2806549072,-0.1583830025,-0.1583830025,0.0004572760,0.00378574,0.00336286,-0.0009159977,374
18.71,179.2887268066,-0.1598395415,-0.1598395415,0.0004572760,0.00387494,0.00332267,-0.0002532804,375
18.76,179.2921600342,-0.1396712439,-0.1396712439,0.0004572760,0.00350138,0.00346005,-0.0012594907,376
18.81,179.2860717773,-0.1376884262,-0.1376884262,0.0004572760,0.00333920,0.00343848,-0.0023718191,377
18.86,179.2806854248,-0.1602327963,-0.1602327963,0.0004572760,0.00346126,0.00349451,-0.0007311171,378
18.91,179.2667694092,-0.1466444725,-0.1466444725,0.0004572760,0.00339878,0.00349451,-0.0018690556,379
18.96,179.2708892822,-0.1461101869,-0.1461101869,0.0004572760,0.00335964,0.00348490,-0.0018108533,380
19.01,179.2655487061,-0.1664348838,-0.1664348838,0.0004572760,0.00361456,0.00346842,-0.0005189737,381
19.06,179.2814788818,-0.1543824126,-0.1543824126,0.0004572760,0.00360921,0.00347194,-0.0007705841,382
19.11,179.2875213623,-0.1436196117,-0.1436196117,0.0004572760,0.00346455,0.00347194,-0.0014897554,383
19.16,179.3000488281,-0.1549249808,-0.1549249808,0.0004572760,0.00359140,0.00339941,-0.0017121316,384
19.21,179.3021545410,-0.1489929843,-0.1489929843,0.0004572760,0.00353488,0.00341305,-0.0013196813,385
19.26,179.3103332520,-0.1522638823,-0.1522638823,0.0004572760,0.00366188,0.00330108,-0.0007495202,386
19.31,179.3273315430,-0.1726683209,-0.1726683209,0.0004572760,0.00391793,0.00332701,-0.0005285441,387
19.36,179.3339080811,-0.1641036082,-0.1641036082,0.0004572760,0.00399160,0.00332701,0.0004674441,388
19.41,179.3392028809,-0.1560549220,-0.1560549220,0.0004572760,0.00406325,0.00319716,-0.0003204518,389
19.46,179.3480987549,-0.1659331947,-0.1659331947,0.0004572760,0.00412941,0.00322389,-0.0008893067,390
19.51,179.3545074463,-0.1328404073,-0.1328404073,0.0004572760,0.00388519,0.00308890,-0.0014463139,391
19.56,179.3644409180,-0.1389496594,-0.1389496594,0.0004572760,0.00368599,0.00311694,-0.0011354071,392
19.61,179.3712615967,-0.1323889650,-0.1323889650,0.0004572760,0.00348452,0.00311694,-0.0017207039,393
19.66,179.3767395020,-0.1337747027,-0.1337747027,0.0004572760,0.00348597,0.00299976,-0.0011490264,394
19.71,179.3801879883,-0.1335395230,-0.1335395230,0.0004572760,0.00337906,0.00302645,-0.0026510660,395
19.76,179.3841094971,-0.1354995941,-0.1354995941,0.0004572760,0.00344600,0.00293220,-0.0014701774,396
19.81,179.3966217041,-0.1268622013,-0.1268622013,0.0004572760,0.00331268,0.00293220,-0.0017023130,397
19.86,179.3879699707,-0.1515022512,-0.1515022512,0.0004572760,0.00353107,0.00295343,-0.0005023430,398
19.91,179.3766937256,-0.1419657540,-0.1419657540,0.0004572760,0.00362092,0.00289609,-0.0008244248,399
19.96,179.3831634521,-0.1415267891,-0.1415267891,0.0004572760,0.00362182,0.00291098,-0.0007191352,400
20.01,179.3894500732,-0.1448580592,-0.1448580592,0.0004572760,0.00367675,0.00291098,-0.0009570962,401
20.06,179.3902740479,-0.1316137483,-0.1316137483,0.0004572760,0.00354800,0.00289979,-0.0013422690,402
20.11,179.3802795410,-0.1185766730,-0.1185766730,0.0004572760,0.00328101,0.00289979,-0.0021745306,403
20.16,179.3861846924,-0.1328702484,-0.1328702484,0.0004572760,0.00328211,0.00291136,-0.0014136566,404
20.21,179.3843688965,-0.1131177358,-0.1131177358,0.0004572760,0.00302595,0.00291269,-0.0025590509,405
20.26,179.3872833252,-0.1388104639,-0.1388104639,0.0004572760,0.00319865,0.00291269,-0.0005817438,406
20.31,179.3922882080,-0.1540238768,-0.1540238768,0.0004572760,0.00347698,0.00295217,-0.0006481607,407
20.36,179.3888854980,-0.1364513764,-0.1364513764,0.0004572760,0.00345447,0.00295217,-0.0008682760,408
20.41,179.3907318115,-0.1400725604,-0.1400725604,0.0004572760,0.00348773,0.00295217,-0.0015932969,409
20.46,179.3910980225,-0.1391640758,-0.1391640758,0.0004572760,0.00344800,0.00300195,-0.0019458766,410
20.51,179.3886413574,-0.1220853450,-0.1220853450,0.0004572760,0.00322706,0.00300195,-0.0021630778,411
20.56,179.3991546631,-0.1358642518,-0.1358642518,0.0004572760,0.00319853,0.00306696,-0.0013444598,412
20.61,179.3999481201,-0.1329745297,-0.1329745297,0.0004572760,0.00319361,0.00305767,-0.0017848325,413
20.66,179.3982849121,-0.1357562980,-0.1357562980,0.0004572760,0.00322122,0.00305767,-0.0019252280,414
20.71,179.4118194580,-0.1395754793,-0.1395754793,0.0004572760,0.00323687,0.00311131,-0.0015283192,415
20.76,179.4173736572,-0.1395926874,-0.1395926874,0.0004572760,0.00328326,0.00311131,-0.0008674396,416
20.81,179.4308776855,-0.1361873187,-0.1361873187,0.0004572760,0.00321600,0.00316408,-0.0016100869,417
20.86,179.4288330078,-0.1157873151,-0.1157873151,0.0004572760,0.00294374,0.00315477,-0.0021293460,418
20.91,179.4291687012,-0.1265723536,-0.1265723536,0.0004572760,0.00289995,0.00315477,-0.0017313586,419
20.96,179.4289398193,-0.1318222255,-0.1318222255,0.0004572760,0.00291139,0.00318413,-0.0020414077,420
21.01,179.4275054932,-0.1414375537,-0.1414375537,0.0004572760,0.00306673,0.00318413,-0.0013807884,421
21.06,179.4249725342,-0.1341543624,-0.1341543624,0.0004572760,0.00306036,0.00319689,-0.0017961000,422
21.12,179.4171752930,-0.1448788326,-0.1448788326,0.0004572760,0.00320591,0.00319855,-0.0011717488,423
21.16,179.4163665771,-0.1600055170,-0.1600055170,0.0004572760,0.00350559,0.00319855,0.0005743466,424
21.21,179.4166259766,-0.1496097735,-0.1496097735,0.0004572760,0.00357297,0.00319222,-0.0020787487,425
21.27,179.4202728271,-0.1460830934,-0.1460830934,0.0004572760,0.00356663,0.00319222,-0.0013915549,426
21.31,179.4226531982,-0.1481070722,-0.1481070722,0.0004572760,0.00358939,0.00319222,-0.0012978678,427
21.36,179.4201202393,-0.1224879901,-0.1224879901,0.0004572760,0.00327750,0.00317780,-0.0025307500,428
21.41,179.4074707031,-0.1341193556,-0.1341193556,0.0004572760,0.00321517,0.00317780,-0.0015872745,429
21.46,179.4067840576,-0.1191880483,-0.1191880483,0.0004572760,0.00300226,0.00315017,-0.0025500012,430
21.51,179.3985748291,-0.1203717338,-0.1203717338,0.0004572760,0.00285782,0.00315017,-0.0025987236,431
21.57,179.4049987793,-0.1176517415,-0.1176517415,0.0004572760,0.00272535,0.00315017,-0.0029220849,432
21.61,179.4009857178,-0.1356382162,-0.1356382162,0.0004572760,0.00291326,0.00311375,-0.0014762818,433
21.67,179.4024200439,-0.1364026733,-0.1364026733,0.0004572760,0.00302437,0.00311375,-0.0010415799,434
21.71,179.4077911377,-0.1508796493,-0.1508796493,0.0004572760,0.00329134,0.00311375,-0.0007756359,435
21.77,179.4073486328,-0.1221758480,-0.1221758480,0.0004572760,0.00311933,0.00308099,-0.0016384760,436
21.82,179.4048767090,-0.1281906578,-0.1281906578,0.0004572760,0.00306311,0.00308099,-0.0013849186,437
21.87,179.4037780762,-0.1194543941,-0.1194543941,0.0004572760,0.00293618,0.00305403,-0.0021049811,438
21.92,179.4024963379,-0.1263152081,-0.1263152081,0.0004572760,0.00292512,0.00305403,-0.0022190511,439
21.97,179.3987579346,-0.1347817351,-0.1347817351,0.0004572760,0.00303060,0.00305403,-0.0017649097,440
22.02,179.4020385742,-0.1382711609,-0.1382711609,0.0004572760,0.00316355,0.00303785,-0.0014696919,441
22.07,179.4027252197,-0.1336697316,-0.1336697316,0.0004572760,0.00318000,0.00303785,-0.0012672851,442
22.12,179.4116821289,-0.1375621938,-0.1375621938,0.0004572760,0.00325182,0.00302887,-0.0013223926,443
22.17,179.4256134033,-0.1394778494,-0.1394778494,0.0004572760,0.00331921,0.00302887,-0.0014477330,444
