Time,iter,angle_r_e_f_1,zmp_r_e_f_1,zmp_f_t_1,angle_r_e_f_2,zmp_r_e_f_2,zmp_f_t_2,angle_r_e_f_3,zmp_r_e_f_3,zmp_f_t_3,angle_r_e_f_4,zmp_r_e_f_4,zmp_f_t_4,angle_r_e_f_5,zmp_r_e_f_5,zmp_f_t_5,angle_r_e_f_6,zmp_r_e_f_6,zmp_f_t_6,angle_r_e_f_7,zmp_r_e_f_7,zmp_f_t_7,angle_r_e_f_8,zmp_r_e_f_8,zmp_f_t_8,angle_r_e_f_9,zmp_r_e_f_9,zmp_f_t_9,angle_r_e_f_1_0,zmp_r_e_f_1_0,zmp_f_t_1_0
13.47,431,-0.641839087,0.0099999998,0.01241297,-1.2837587595,0.0199999996,0.02114884,-1.9258396626,0.0299999993,0.02961439,-2.5681626797,0.0399999991,0.04182377,-3.210808754,0.0500000007,0.0551704,-3.8538594246,0.0599999987,0.06304027,-4.497396946,0.0700000003,0.07512147,-5.1415028572,0.0799999982,0.07742289,-5.7862620354,0.0900000036,0.09669752,-6.4317564964,0.1000000015,0.11161016
13.5,432,-0.641839087,0.0099999998,0.01228279,-1.2837587595,0.0199999996,0.02114591,-1.9258396626,0.0299999993,0.03039713,-2.5681626797,0.0399999991,0.04201775,-3.210808754,0.0500000007,0.05587335,-3.8538594246,0.0599999987,0.06302945,-4.497396946,0.0700000003,0.0761136,-5.1415028572,0.0799999982,0.07844566,-5.7862620354,0.0900000036,0.09480737,-6.4317564964,0.1000000015,0.11259726
13.53,433,-0.641839087,0.0099999998,0.01215732,-1.2837587595,0.0199999996,0.02117752,-1.9258396626,0.0299999993,0.03097372,-2.5681626797,0.0399999991,0.0425799,-3.210808754,0.0500000007,0.05749208,-3.8538594246,0.0599999987,0.06330512,-4.497396946,0.0700000003,0.0772078,-5.1415028572,0.0799999982,0.07989386,-5.7862620354,0.0900000036,0.09375561,-6.4317564964,0.1000000015,0.11475389
13.57,434,-0.641839087,0.0099999998,0.01190289,-1.2837587595,0.0199999996,0.0211936,-1.9258396626,0.0299999993,0.03206243,-2.5681626797,0.0399999991,0.0428224,-3.210808754,0.0500000007,0.05784164,-3.8538594246,0.0599999987,0.06312875,-4.497396946,0.0700000003,0.07779775,-5.1415028572,0.0799999982,0.08157908,-5.7862620354,0.0900000036,0.09216681,-6.4317564964,0.1000000015,0.11493269
13.6,435,-0.641839087,0.0099999998,0.01149332,-1.2837587595,0.0199999996,0.02128185,-1.9258396626,0.0299999993,0.03323387,-2.5681626797,0.0399999991,0.04341559,-3.210808754,0.0500000007,0.05845921,-3.8538594246,0.0599999987,0.06285675,-4.497396946,0.0700000003,0.07757181,-5.1415028572,0.0799999982,0.08354538,-5.7862620354,0.0900000036,0.09159897,-6.4317564964,0.1000000015,0.11519092
13.64,436,-0.641839087,0.0099999998,0.01122664,-1.2837587595,0.0199999996,0.02137737,-1.9258396626,0.0299999993,0.03437363,-2.5681626797,0.0399999991,0.04378743,-3.210808754,0.0500000007,0.05863956,-3.8538594246,0.0599999987,0.06256629,-4.497396946,0.0700000003,0.07686669,-5.1415028572,0.0799999982,0.08502903,-5.7862620354,0.0900000036,0.09100522,-6.4317564964,0.1000000015,0.11527473
13.66,437,-0.641839087,0.0099999998,0.01092318,-1.2837587595,0.0199999996,0.02135876,-1.9258396626,0.0299999993,0.03489268,-2.5681626797,0.0399999991,0.04483461,-3.210808754,0.0500000007,0.05804449,-3.8538594246,0.0599999987,0.06157987,-4.497396946,0.0700000003,0.07522437,-5.1415028572,0.0799999982,0.08550369,-5.7862620354,0.0900000036,0.09087503,-6.4317564964,0.1000000015,0.11396326
13.7,438,-0.641839087,0.0099999998,0.0107587,-1.2837587595,0.0199999996,0.02156879,-1.9258396626,0.0299999993,0.03575411,-2.5681626797,0.0399999991,0.04537863,-3.210808754,0.0500000007,0.05778129,-3.8538594246,0.0599999987,0.06100696,-4.497396946,0.0700000003,0.07427488,-5.1415028572,0.0799999982,0.08609031,-5.7862620354,0.0900000036,0.09139173,-6.4317564964,0.1000000015,0.11341676
13.73,439,-0.641839087,0.0099999998,0.01054781,-1.2837587595,0.0199999996,0.02160588,-1.9258396626,0.0299999993,0.03603472,-2.5681626797,0.0399999991,0.04633489,-3.210808754,0.0500000007,0.05666836,-3.8538594246,0.0599999987,0.06003457,-4.497396946,0.0700000003,0.07202795,-5.1415028572,0.0799999982,0.08579873,-5.7862620354,0.0900000036,0.09172535,-6.4317564964,0.1000000015,0.11089952
13.77,440,-0.641839087,0.0099999998,0.01031642,-1.2837587595,0.0199999996,0.0216962,-1.9258396626,0.0299999993,0.03650915,-2.5681626797,0.0399999991,0.04683987,-3.210808754,0.0500000007,0.05603547,-3.8538594246,0.0599999987,0.05961573,-4.497396946,0.0700000003,0.07017158,-5.1415028572,0.0799999982,0.08541107,-5.7862620354,0.0900000036,0.09345782,-6.4317564964,0.1000000015,0.10959093
13.8,441,-0.641839087,0.0099999998,0.01018309,-1.2837587595,0.0199999996,0.02195953,-1.9258396626,0.0299999993,0.03637169,-2.5681626797,0.0399999991,0.047927,-3.210808754,0.0500000007,0.05497316,-3.8538594246,0.0599999987,0.05896185,-4.497396946,0.0700000003,0.0692222,-5.1415028572,0.0799999982,0.08390596,-5.7862620354,0.0900000036,0.09510904,-6.4317564964,0.1000000015,0.10720493
13.82,442,-0.641839087,0.0099999998,0.01008703,-1.2837587595,0.0199999996,0.02208889,-1.9258396626,0.0299999993,0.03614432,-2.5681626797,0.0399999991,0.04831322,-3.210808754,0.0500000007,0.05432992,-3.8538594246,0.0599999987,0.05864964,-4.497396946,0.0700000003,0.06780127,-5.1415028572,0.0799999982,0.08301061,-5.7862620354,0.0900000036,0.09605655,-6.4317564964,0.1000000015,0.10629044
13.84,443,-0.641839087,0.0099999998,0.01014791,-1.2837587595,0.0199999996,0.0221423,-1.9258396626,0.0299999993,0.03575734,-2.5681626797,0.0399999991,0.04883011,-3.210808754,0.0500000007,0.05343876,-3.8538594246,0.0599999987,0.05884483,-4.497396946,0.0700000003,0.06741337,-5.1415028572,0.0799999982,0.08118427,-5.7862620354,0.0900000036,0.09714258,-6.4317564964,0.1000000015,0.1042943
13.87,444,-0.641839087,0.0099999998,0.0102259,-1.2837587595,0.0199999996,0.02240247,-1.9258396626,0.0299999993,0.03552596,-2.5681626797,0.0399999991,0.04901485,-3.210808754,0.0500000007,0.05302883,-3.8538594246,0.0599999987,0.05919506,-4.497396946,0.0700000003,0.06684628,-5.1415028572,0.0799999982,0.08011176,-5.7862620354,0.0900000036,0.0989567,-6.4317564964,0.1000000015,0.10374525
13.9,445,-0.641839087,0.0099999998,0.01026444,-1.2837587595,0.0199999996,0.02247834,-1.9258396626,0.0299999993,0.03468297,-2.5681626797,0.0399999991,0.04856681,-3.210808754,0.0500000007,0.05243583,-3.8538594246,0.0599999987,0.05992649,-4.497396946,0.0700000003,0.06697255,-5.1415028572,0.0799999982,0.07854299,-5.7862620354,0.0900000036,0.09949361,-6.4317564964,0.1000000015,0.10274765
13.95,446,-0.641839087,0.0099999998,0.01026447,-1.2837587595,0.0199999996,0.02263019,-1.9258396626,0.0299999993,0.03391503,-2.5681626797,0.0399999991,0.04833712,-3.210808754,0.0500000007,0.05225068,-3.8538594246,0.0599999987,0.06107488,-4.497396946,0.0700000003,0.06724057,-5.1415028572,0.0799999982,0.07744361,-5.7862620354,0.0900000036,0.10055153,-6.4317564964,0.1000000015,0.1022086
13.97,447,-0.641839087,0.0099999998,0.01047231,-1.2837587595,0.0199999996,0.02275598,-1.9258396626,0.0299999993,0.03336928,-2.5681626797,0.0399999991,0.04747777,-3.210808754,0.0500000007,0.05154192,-3.8538594246,0.0599999987,0.06156946,-4.497396946,0.0700000003,0.06828734,-5.1415028572,0.0799999982,0.07698169,-5.7862620354,0.0900000036,0.10069969,-6.4317564964,0.1000000015,0.10263395
14.01,448,-0.641839087,0.0099999998,0.01065782,-1.2837587595,0.0199999996,0.02282925,-1.9258396626,0.0299999993,0.03278826,-2.5681626797,0.0399999991,0.04671425,-3.210808754,0.0500000007,0.05117635,-3.8538594246,0.0599999987,0.06223941,-4.497396946,0.0700000003,0.06932569,-5.1415028572,0.0799999982,0.07721061,-5.7862620354,0.0900000036,0.10068572,-6.4317564964,0.1000000015,0.10328928
14.04,449,-0.641839087,0.0099999998,0.01074607,-1.2837587595,0.0199999996,0.02275852,-1.9258396626,0.0299999993,0.03220273,-2.5681626797,0.0399999991,0.04541119,-3.210808754,0.0500000007,0.05096912,-3.8538594246,0.0599999987,0.0628055,-4.497396946,0.0700000003,0.07057733,-5.1415028572,0.0799999982,0.07746597,-5.7862620354,0.0900000036,0.10016452,-6.4317564964,0.1000000015,0.10498603
14.07,450,-0.641839087,0.0099999998,0.01085903,-1.2837587595,0.0199999996,0.02286312,-1.9258396626,0.0299999993,0.03200032,-2.5681626797,0.0399999991,0.04448514,-3.210808754,0.0500000007,0.05074809,-3.8538594246,0.0599999987,0.06306015,-4.497396946,0.0700000003,0.07229214,-5.1415028572,0.0799999982,0.07888959,-5.7862620354,0.0900000036,0.09870819,-6.4317564964,0.1000000015,0.10576755
14.11,451,-0.641839087,0.0099999998,0.01106143,-1.2837587595,0.0199999996,0.02282137,-1.9258396626,0.0299999993,0.03175441,-2.5681626797,0.0399999991,0.04300863,-3.210808754,0.0500000007,0.05033761,-3.8538594246,0.0599999987,0.06315516,-4.497396946,0.0700000003,0.0728095,-5.1415028572,0.0799999982,0.07937071,-5.7862620354,0.0900000036,0.09696214,-6.4317564964,0.1000000015,0.10830079
14.14,452,-0.641839087,0.0099999998,0.01116053,-1.2837587595,0.0199999996,0.0227547,-1.9258396626,0.0299999993,0.03165637,-2.5681626797,0.0399999991,0.04222987,-3.210808754,0.0500000007,0.04995653,-3.8538594246,0.0599999987,0.06317671,-4.497396946,0.0700000003,0.07384979,-5.1415028572,0.0799999982,0.08110493,-5.7862620354,0.0900000036,0.09611752,-6.4317564964,0.1000000015,0.10927144
14.16,453,-0.641839087,0.0099999998,0.01125191,-1.2837587595,0.0199999996,0.0225668,-1.9258396626,0.0299999993,0.03137381,-2.5681626797,0.0399999991,0.04129868,-3.210808754,0.0500000007,0.04991462,-3.8538594246,0.0599999987,0.06310543,-4.497396946,0.0700000003,0.07417137,-5.1415028572,0.0799999982,0.08186716,-5.7862620354,0.0900000036,0.0950474,-6.4317564964,0.1000000015,0.11123756
14.19,454,-0.641839087,0.0099999998,0.01135151,-1.2837587595,0.0199999996,0.02242408,-1.9258396626,0.0299999993,0.0310801,-2.5681626797,0.0399999991,0.04073555,-3.210808754,0.0500000007,0.0496821,-3.8538594246,0.0599999987,0.06233189,-4.497396946,0.0700000003,0.07453383,-5.1415028572,0.0799999982,0.08321579,-5.7862620354,0.0900000036,0.09345625,-6.4317564964,0.1000000015,0.11215097
14.22,455,-0.641839087,0.0099999998,0.01141047,-1.2837587595,0.0199999996,0.02225783,-1.9258396626,0.0299999993,0.0311719,-2.5681626797,0.0399999991,0.04025292,-3.210808754,0.0500000007,0.04957923,-3.8538594246,0.0599999987,0.06211314,-4.497396946,0.0700000003,0.07447392,-5.1415028572,0.0799999982,0.08408449,-5.7862620354,0.0900000036,0.09282114,-6.4317564964,0.1000000015,0.11369008
14.26,456,-0.641839087,0.0099999998,0.01153714,-1.2837587595,0.0199999996,0.02204872,-1.9258396626,0.0299999993,0.0310369,-2.5681626797,0.0399999991,0.04014229,-3.210808754,0.0500000007,0.04999234,-3.8538594246,0.0599999987,0.06133368,-4.497396946,0.0700000003,0.07420708,-5.1415028572,0.0799999982,0.08422848,-5.7862620354,0.0900000036,0.09190282,-6.4317564964,0.1000000015,0.11387601
14.29,457,-0.641839087,0.0099999998,0.01166572,-1.2837587595,0.0199999996,0.02190423,-1.9258396626,0.0299999993,0.03108162,-2.5681626797,0.0399999991,0.04008158,-3.210808754,0.0500000007,0.0501274,-3.8538594246,0.0599999987,0.06080398,-4.497396946,0.0700000003,0.07368158,-5.1415028572,0.0799999982,0.08441199,-5.7862620354,0.0900000036,0.09158374,-6.4317564964,0.1000000015,0.11429229
14.32,458,-0.641839087,0.0099999998,0.01176817,-1.2837587595,0.0199999996,0.02161869,-1.9258396626,0.0299999993,0.03110885,-2.5681626797,0.0399999991,0.0402009,-3.210808754,0.0500000007,0.05075987,-3.8538594246,0.0599999987,0.06016684,-4.497396946,0.0700000003,0.07300538,-5.1415028572,0.0799999982,0.08415627,-5.7862620354,0.0900000036,0.09157728,-6.4317564964,0.1000000015,0.11413004
14.35,459,-0.641839087,0.0099999998,0.0117092,-1.2837587595,0.0199999996,0.02154909,-1.9258396626,0.0299999993,0.03111797,-2.5681626797,0.0399999991,0.04096506,-3.210808754,0.0500000007,0.05109385,-3.8538594246,0.0599999987,0.06013813,-4.497396946,0.0700000003,0.07243911,-5.1415028572,0.0799999982,0.08343228,-5.7862620354,0.0900000036,0.09181254,-6.4317564964,0.1000000015,0.11320768
14.41,460,-0.641839087,0.0099999998,0.01172823,-1.2837587595,0.0199999996,0.02140465,-1.9258396626,0.0299999993,0.03119001,-2.5681626797,0.0399999991,0.04125198,-3.210808754,0.0500000007,0.0522565,-3.8538594246,0.0599999987,0.05991257,-4.497396946,0.0700000003,0.07165315,-5.1415028572,0.0799999982,0.08280197,-5.7862620354,0.0900000036,0.0925234,-6.4317564964,0.1000000015,0.11248447
14.44,461,-0.641839087,0.0099999998,0.01164026,-1.2837587595,0.0199999996,0.02135973,-1.9258396626,0.0299999993,0.03131317,-2.5681626797,0.0399999991,0.04217498,-3.210808754,0.0500000007,0.05285499,-3.8538594246,0.0599999987,0.05964781,-4.497396946,0.0700000003,0.07139214,-5.1415028572,0.0799999982,0.08162291,-5.7862620354,0.0900000036,0.09406148,-6.4317564964,0.1000000015,0.11046141
14.47,462,-0.641839087,0.0099999998,0.01160046,-1.2837587595,0.0199999996,0.02128188,-1.9258396626,0.0299999993,0.03169347,-2.5681626797,0.0399999991,0.04259795,-3.210808754,0.0500000007,0.05391894,-3.8538594246,0.0599999987,0.05996118,-4.497396946,0.0700000003,0.07076038,-5.1415028572,0.0799999982,0.08096649,-5.7862620354,0.0900000036,0.09499118,-6.4317564964,0.1000000015,0.10940112
14.5,463,-0.641839087,0.0099999998,0.01155933,-1.2837587595,0.0199999996,0.02139068,-1.9258396626,0.0299999993,0.03193071,-2.5681626797,0.0399999991,0.04344155,-3.210808754,0.0500000007,0.05451278,-3.8538594246,0.0599999987,0.06034315,-4.497396946,0.0700000003,0.07047251,-5.1415028572,0.0799999982,0.07991824,-5.7862620354,0.0900000036,0.09553523,-6.4317564964,0.1000000015,0.10768642
14.52,464,-0.641839087,0.0099999998,0.01141256,-1.2837587595,0.0199999996,0.02146772,-1.9258396626,0.0299999993,0.03248111,-2.5681626797,0.0399999991,0.04359495,-3.210808754,0.0500000007,0.05557563,-3.8538594246,0.0599999987,0.06057745,-4.497396946,0.0700000003,0.0706805,-5.1415028572,0.0799999982,0.07952842,-5.7862620354,0.0900000036,0.09725005,-6.4317564964,0.1000000015,0.10688818
14.57,465,-0.641839087,0.0099999998,0.01122388,-1.2837587595,0.0199999996,0.02151505,-1.9258396626,0.0299999993,0.03273388,-2.5681626797,0.0399999991,0.04440326,-3.210808754,0.0500000007,0.05606639,-3.8538594246,0.0599999987,0.06063937,-4.497396946,0.0700000003,0.0709816,-5.1415028572,0.0799999982,0.07871152,-5.7862620354,0.0900000036,0.09776532,-6.4317564964,0.1000000015,0.1053241
14.62,466,-0.641839087,0.0099999998,0.01104875,-1.2837587595,0.0199999996,0.02168474,-1.9258396626,0.0299999993,0.03323796,-2.5681626797,0.0399999991,0.04458402,-3.210808754,0.0500000007,0.0567061,-3.8538594246,0.0599999987,0.06111929,-4.497396946,0.0700000003,0.07145357,-5.1415028572,0.0799999982,0.07879241,-5.7862620354,0.0900000036,0.09878055,-6.4317564964,0.1000000015,0.10482663
14.64,467,-0.641839087,0.0099999998,0.01077797,-1.2837587595,0.0199999996,0.02186571,-1.9258396626,0.0299999993,0.03364582,-2.5681626797,0.0399999991,0.04501288,-3.210808754,0.0500000007,0.056799,-3.8538594246,0.0599999987,0.06141154,-4.497396946,0.0700000003,0.0715694,-5.1415028572,0.0799999982,0.07875506,-5.7862620354,0.0900000036,0.09915543,-6.4317564964,0.1000000015,0.10405134
14.67,468,-0.641839087,0.0099999998,0.01062236,-1.2837587595,0.0199999996,0.02198763,-1.9258396626,0.0299999993,0.0341768,-2.5681626797,0.0399999991,0.04512491,-3.210808754,0.0500000007,0.05616177,-3.8538594246,0.0599999987,0.061459,-4.497396946,0.0700000003,0.07196473,-5.1415028572,0.0799999982,0.07893926,-5.7862620354,0.0900000036,0.0993562,-6.4317564964,0.1000000015,0.10404414
14.69,469,-0.641839087,0.0099999998,0.01056364,-1.2837587595,0.0199999996,0.02210097,-1.9258396626,0.0299999993,0.03442317,-2.5681626797,0.0399999991,0.04515717,-3.210808754,0.0500000007,0.05527727,-3.8538594246,0.0599999987,0.06173559,-4.497396946,0.0700000003,0.07193659,-5.1415028572,0.0799999982,0.07965936,-5.7862620354,0.0900000036,0.0991725,-6.4317564964,0.1000000015,0.1040388
14.73,470,-0.641839087,0.0099999998,0.01049324,-1.2837587595,0.0199999996,0.02221749,-1.9258396626,0.0299999993,0.03491045,-2.5681626797,0.0399999991,0.04526212,-3.210808754,0.0500000007,0.05433843,-3.8538594246,0.0599999987,0.06158555,-4.497396946,0.0700000003,0.07161053,-5.1415028572,0.0799999982,0.08023571,-5.7862620354,0.0900000036,0.09860158,-6.4317564964,0.1000000015,0.10457793
14.76,471,-0.641839087,0.0099999998,0.01042985,-1.2837587595,0.0199999996,0.02218987,-1.9258396626,0.0299999993,0.03489698,-2.5681626797,0.0399999991,0.0453591,-3.210808754,0.0500000007,0.05366791,-3.8538594246,0.0599999987,0.06161112,-4.497396946,0.0700000003,0.07153463,-5.1415028572,0.0799999982,0.08100733,-5.7862620354,0.0900000036,0.09793588,-6.4317564964,0.1000000015,0.10680889
14.78,472,-0.641839087,0.0099999998,0.01047482,-1.2837587595,0.0199999996,0.02227569,-1.9258396626,0.0299999993,0.03485269,-2.5681626797,0.0399999991,0.04535551,-3.210808754,0.0500000007,0.05252841,-3.8538594246,0.0599999987,0.06141837,-4.497396946,0.0700000003,0.0714391,-5.1415028572,0.0799999982,0.08137678,-5.7862620354,0.0900000036,0.09675,-6.4317564964,0.1000000015,0.10824133
14.81,473,-0.641839087,0.0099999998,0.01052181,-1.2837587595,0.0199999996,0.02232547,-1.9258396626,0.0299999993,0.03475852,-2.5681626797,0.0399999991,0.04560844,-3.210808754,0.0500000007,0.05119467,-3.8538594246,0.0599999987,0.06150331,-4.497396946,0.0700000003,0.07091104,-5.1415028572,0.0799999982,0.08212867,-5.7862620354,0.0900000036,0.09620418,-6.4317564964,0.1000000015,0.10920236
14.84,474,-0.641839087,0.0099999998,0.01051402,-1.2837587595,0.0199999996,0.02241795,-1.9258396626,0.0299999993,0.03439391,-2.5681626797,0.0399999991,0.04559479,-3.210808754,0.0500000007,0.05081202,-3.8538594246,0.0599999987,0.06125821,-4.497396946,0.0700000003,0.07086114,-5.1415028572,0.0799999982,0.08239718,-5.7862620354,0.0900000036,0.09490546,-6.4317564964,0.1000000015,0.11151187
14.88,475,-0.641839087,0.0099999998,0.01063945,-1.2837587595,0.0199999996,0.02249545,-1.9258396626,0.0299999993,0.03432784,-2.5681626797,0.0399999991,0.04565986,-3.210808754,0.0500000007,0.05010834,-3.8538594246,0.0599999987,0.0610287,-4.497396946,0.0700000003,0.07080372,-5.1415028572,0.0799999982,0.0826307,-5.7862620354,0.0900000036,0.09437174,-6.4317564964,0.1000000015,0.11201881
14.9,476,-0.641839087,0.0099999998,0.01073759,-1.2837587595,0.0199999996,0.02257609,-1.9258396626,0.0299999993,0.03369083,-2.5681626797,0.0399999991,0.04564217,-3.210808754,0.0500000007,0.05006537,-3.8538594246,0.0599999987,0.06089024,-4.497396946,0.0700000003,0.07090592,-5.1415028572,0.0799999982,0.08265673,-5.7862620354,0.0900000036,0.09349514,-6.4317564964,0.1000000015,0.1124052
14.93,477,-0.641839087,0.0099999998,0.01086559,-1.2837587595,0.0199999996,0.02256631,-1.9258396626,0.0299999993,0.03347253,-2.5681626797,0.0399999991,0.04572343,-3.210808754,0.0500000007,0.04993754,-3.8538594246,0.0599999987,0.06100349,-4.497396946,0.0700000003,0.07092714,-5.1415028572,0.0799999982,0.08243757,-5.7862620354,0.0900000036,0.09310359,-6.4317564964,0.1000000015,0.11233039
14.97,478,-0.641839087,0.0099999998,0.01100056,-1.2837587595,0.0199999996,0.02254476,-1.9258396626,0.0299999993,0.03297815,-2.5681626797,0.0399999991,0.04541225,-3.210808754,0.0500000007,0.04994231,-3.8538594246,0.0599999987,0.06088285,-4.497396946,0.0700000003,0.07150618,-5.1415028572,0.0799999982,0.08217582,-5.7862620354,0.0900000036,0.09300894,-6.4317564964,0.1000000015,0.11163099
15,479,-0.641839087,0.0099999998,0.01112268,-1.2837587595,0.0199999996,0.02253455,-1.9258396626,0.0299999993,0.03269693,-2.5681626797,0.0399999991,0.04505666,-3.210808754,0.0500000007,0.05048218,-3.8538594246,0.0599999987,0.06113759,-4.497396946,0.0700000003,0.07181396,-5.1415028572,0.0799999982,0.0814554,-5.7862620354,0.0900000036,0.0931846,-6.4317564964,0.1000000015,0.10881031
15.03,480,-0.641839087,0.0099999998,0.01117384,-1.2837587595,0.0199999996,0.02248221,-1.9258396626,0.0299999993,0.03221606,-2.5681626797,0.0399999991,0.04499429,-3.210808754,0.0500000007,0.05078721,-3.8538594246,0.0599999987,0.06105986,-4.497396946,0.0700000003,0.07237247,-5.1415028572,0.0799999982,0.08124136,-5.7862620354,0.0900000036,0.09358903,-6.4317564964,0.1000000015,0.10809152
15.06,481,-0.641839087,0.0099999998,0.0112763,-1.2837587595,0.0199999996,0.02243496,-1.9258396626,0.0299999993,0.03213894,-2.5681626797,0.0399999991,0.04443475,-3.210808754,0.0500000007,0.05144226,-3.8538594246,0.0599999987,0.06134923,-4.497396946,0.0700000003,0.07279576,-5.1415028572,0.0799999982,0.08059938,-5.7862620354,0.0900000036,0.09413686,-6.4317564964,0.1000000015,0.10708234
15.09,482,-0.641839087,0.0099999998,0.0113946,-1.2837587595,0.0199999996,0.02246062,-1.9258396626,0.0299999993,0.03185264,-2.5681626797,0.0399999991,0.04420072,-3.210808754,0.0500000007,0.05189397,-3.8538594246,0.0599999987,0.06129305,-4.497396946,0.0700000003,0.07302126,-5.1415028572,0.0799999982,0.08012614,-5.7862620354,0.0900000036,0.09500451,-6.4317564964,0.1000000015,0.10611109
15.11,483,-0.641839087,0.0099999998,0.01140682,-1.2837587595,0.0199999996,0.02233253,-1.9258396626,0.0299999993,0.03184681,-2.5681626797,0.0399999991,0.04346727,-3.210808754,0.0500000007,0.05247738,-3.8538594246,0.0599999987,0.06145904,-4.497396946,0.0700000003,0.07294717,-5.1415028572,0.0799999982,0.07992558,-5.7862620354,0.0900000036,0.09549204,-6.4317564964,0.1000000015,0.10601425
15.14,484,-0.641839087,0.0099999998,0.01142213,-1.2837587595,0.0199999996,0.0220972,-1.9258396626,0.0299999993,0.03171545,-2.5681626797,0.0399999991,0.04315953,-3.210808754,0.0500000007,0.05280504,-3.8538594246,0.0599999987,0.06135473,-4.497396946,0.0700000003,0.07311361,-5.1415028572,0.0799999982,0.07977062,-5.7862620354,0.0900000036,0.09640561,-6.4317564964,0.1000000015,0.10592692
15.18,485,-0.641839087,0.0099999998,0.01144851,-1.2837587595,0.0199999996,0.02193399,-1.9258396626,0.0299999993,0.03160642,-2.5681626797,0.0399999991,0.04250966,-3.210808754,0.0500000007,0.05343813,-3.8538594246,0.0599999987,0.0615013,-4.497396946,0.0700000003,0.07272699,-5.1415028572,0.0799999982,0.0797553,-5.7862620354,0.0900000036,0.09701522,-6.4317564964,0.1000000015,0.10627893
15.21,486,-0.641839087,0.0099999998,0.01147657,-1.2837587595,0.0199999996,0.02187252,-1.9258396626,0.0299999993,0.03181271,-2.5681626797,0.0399999991,0.04239671,-3.210808754,0.0500000007,0.05372508,-3.8538594246,0.0599999987,0.06144781,-4.497396946,0.0700000003,0.07252387,-5.1415028572,0.0799999982,0.08004141,-5.7862620354,0.0900000036,0.09760176,-6.4317564964,0.1000000015,0.1070178
15.24,487,-0.641839087,0.0099999998,0.01142946,-1.2837587595,0.0199999996,0.02168317,-1.9258396626,0.0299999993,0.03184911,-2.5681626797,0.0399999991,0.04197373,-3.210808754,0.0500000007,0.05392648,-3.8538594246,0.0599999987,0.06097247,-4.497396946,0.0700000003,0.07193489,-5.1415028572,0.0799999982,0.0804246,-5.7862620354,0.0900000036,0.0978296,-6.4317564964,0.1000000015,0.10763973
15.27,488,-0.641839087,0.0099999998,0.01147525,-1.2837587595,0.0199999996,0.02166608,-1.9258396626,0.0299999993,0.03196499,-2.5681626797,0.0399999991,0.04177533,-3.210808754,0.0500000007,0.05410174,-3.8538594246,0.0599999987,0.06091823,-4.497396946,0.0700000003,0.07177848,-5.1415028572,0.0799999982,0.08072785,-5.7862620354,0.0900000036,0.09785793,-6.4317564964,0.1000000015,0.10845162
15.3,489,-0.641839087,0.0099999998,0.0115055,-1.2837587595,0.0199999996,0.02166156,-1.9258396626,0.0299999993,0.03202318,-2.5681626797,0.0399999991,0.04173393,-3.210808754,0.0500000007,0.05396725,-3.8538594246,0.0599999987,0.06070943,-4.497396946,0.0700000003,0.07092994,-5.1415028572,0.0799999982,0.08112913,-5.7862620354,0.0900000036,0.09782548,-6.4317564964,0.1000000015,0.10988431
15.33,490,-0.641839087,0.0099999998,0.01143638,-1.2837587595,0.0199999996,0.02173861,-1.9258396626,0.0299999993,0.0321567,-2.5681626797,0.0399999991,0.04189374,-3.210808754,0.0500000007,0.05413546,-3.8538594246,0.0599999987,0.06059984,-4.497396946,0.0700000003,0.07070151,-5.1415028572,0.0799999982,0.08141527,-5.7862620354,0.0900000036,0.09735934,-6.4317564964,0.1000000015,0.11043145
15.36,491,-0.641839087,0.0099999998,0.01129371,-1.2837587595,0.0199999996,0.02186744,-1.9258396626,0.0299999993,0.03214372,-2.5681626797,0.0399999991,0.04226458,-3.210808754,0.0500000007,0.05398753,-3.8538594246,0.0599999987,0.06033119,-4.497396946,0.0700000003,0.07020669,-5.1415028572,0.0799999982,0.08176599,-5.7862620354,0.0900000036,0.09699494,-6.4317564964,0.1000000015,0.11073498
15.39,492,-0.641839087,0.0099999998,0.01134192,-1.2837587595,0.0199999996,0.02190736,-1.9258396626,0.0299999993,0.03243974,-2.5681626797,0.0399999991,0.04251328,-3.210808754,0.0500000007,0.05393169,-3.8538594246,0.0599999987,0.06040872,-4.497396946,0.0700000003,0.06996284,-5.1415028572,0.0799999982,0.08204184,-5.7862620354,0.0900000036,0.09624837,-6.4317564964,0.1000000015,0.11074303
15.42,493,-0.641839087,0.0099999998,0.01135198,-1.2837587595,0.0199999996,0.02201193,-1.9258396626,0.0299999993,0.03257374,-2.5681626797,0.0399999991,0.04316017,-3.210808754,0.0500000007,0.05390525,-3.8538594246,0.0599999987,0.06053771,-4.497396946,0.0700000003,0.07012419,-5.1415028572,0.0799999982,0.08206994,-5.7862620354,0.0900000036,0.09586017,-6.4317564964,0.1000000015,0.11095397
15.45,494,-0.641839087,0.0099999998,0.01111396,-1.2837587595,0.0199999996,0.02219456,-1.9258396626,0.0299999993,0.03278006,-2.5681626797,0.0399999991,0.04352824,-3.210808754,0.0500000007,0.05362464,-3.8538594246,0.0599999987,0.0607849,-4.497396946,0.0700000003,0.07017413,-5.1415028572,0.0799999982,0.08177821,-5.7862620354,0.0900000036,0.09472259,-6.4317564964,0.1000000015,0.1105378
