Tiempo,Angulo,Xcom,Ycom,Zcom,x_acc_robot,y_acc_robot,z_acc_robot,angulo_x,angulo_y,angulo_z,aceleracion_x,aceleracion_y,aceleracion_z,velocidad_angular_x,velocidad_angular_y,velocidad_angular_z,campo_magnetico_x,campo_magnetico_y,campo_magnetico_z,seno_x,seno_z,coseno_z,Xzmp-Juanlo,Yzmp-Juanlo,Xzmp_b,Xzmp_c,Xzmp_off,Yzmp_b,fx0,fy0,fz0,mx0,my0,mz0,Xzmp0,Yzmp0,fx1,fy1,fz1,mx1,my1,mz1,Xzmp1,Yzmp1,Xzmp-Loli,Yzmp-Loli,evalx.y,eval_x.zmp_error,eval_x.zmp_ref,eval_x._u,eval_x._x1[0],eval_x._x2[0],angle_x,xzmp01,yzmp01,xzmp11,yzmp11,xzmp2,yzmp2,XzmpLoli2,ZMPref_mm,eval_x.zmp_ref_mm,evalx.y_mm
0.95,0.00,0,0,89.27,0.00,0.00,0.00,179.04,0.80,13.00,-0.09,0.18,-9.72,0.28,0.80,-0.34,0.45,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.72094727,-0.30664062,-180.87249756,66.83685303,197.58654785,2.58581543,0.11008255,-0.03689779,-22.60351562,-5.31616211,-320.78063965,71.39453125,-85.33984375,-19.14276123,-0.02887627,-0.02172203,-0.00200661,-0.02719370,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.09,-0.37,-0.27,-0.22,0.22,-0.28,-0.02,0.000000000000000,0.0000000000,-258096896.0000000000
0.98,0.00,0,0,89.27,0.00,0.00,0.00,179.04,0.80,12.99,0.02,0.15,-9.75,-0.12,0.32,-0.05,0.45,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.71380615,1.03491211,-181.90399170,66.83685303,195.92907715,1.87377930,0.10890045,-0.03692641,-24.75244141,-4.76074219,-323.17016602,70.80664062,-86.05078125,-19.51995850,-0.02909719,-0.02143493,-0.00254710,-0.02701424,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.08,-0.37,-0.27,-0.22,0.22,-0.27,-0.03,0.000000000000000,0.0000000000,-258096896.0000000000
1.01,0.00,0,0,89.27,0.00,0.00,0.00,179.04,0.82,13.00,0.02,0.09,-9.84,-0.19,-0.87,-0.20,0.45,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.21685791,1.26489258,-182.26501465,67.02569580,195.39440918,1.63018799,0.10848042,-0.03699757,-24.43408203,-4.50286865,-325.02868652,70.32812500,-87.22656250,-19.84057617,-0.02926097,-0.02119073,-0.00283365,-0.02686995,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.07,-0.37,-0.27,-0.22,0.21,-0.27,-0.03,0.000000000000000,0.0000000000,-258096896.0000000000
1.04,0.00,0,0,89.27,0.00,0.00,0.00,179.04,0.83,13.01,-0.23,0.13,-9.88,0.29,0.77,-0.93,0.45,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.01013184,0.61328125,-182.26501465,66.68847656,194.41864014,1.66766357,0.10808542,-0.03669726,-25.58813477,-4.14581299,-325.77209473,69.37109375,-87.48632812,-19.82171631,-0.02938818,-0.02088395,-0.00303730,-0.02655718,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.07,-0.37,-0.27,-0.21,0.21,-0.27,-0.03,0.000000000000000,0.0000000000,-258096896.0000000000
1.07,0.00,0,0,89.27,0.00,0.00,0.00,179.04,0.82,13.00,-0.29,0.29,-9.83,0.04,0.65,-0.14,0.45,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.97143555,0.11499023,-181.02722168,66.40521240,194.52557373,1.96746826,0.10887664,-0.03670293,-25.64782715,-3.68957520,-326.72790527,68.44140625,-87.78710938,-19.50109863,-0.02940016,-0.02058334,-0.00298293,-0.02633037,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.08,-0.37,-0.27,-0.21,0.21,-0.27,-0.03,0.000000000000000,0.0000000000,-258096896.0000000000
1.10,0.00,0,0,89.27,0.00,0.00,0.00,179.03,0.82,13.00,0.07,0.07,-9.87,-0.39,0.38,-0.76,0.45,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.99078369,0.65161133,-180.51147461,65.93310547,194.37854004,1.36785889,0.10910972,-0.03664213,-26.40393066,-3.63006592,-327.73681641,68.46875000,-87.14453125,-19.72741699,-0.02918799,-0.02053418,-0.00286950,-0.02625514,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.08,-0.37,-0.27,-0.21,0.21,-0.26,-0.03,0.000000000000000,0.0000000000,-258096896.0000000000
1.14,0.00,0,0,89.27,0.00,0.00,0.00,179.03,0.82,13.00,0.10,0.05,-9.90,0.04,0.04,-0.20,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.66186523,-0.09582520,-179.11895752,65.83868408,194.68597412,1.76135254,0.11007039,-0.03673971,-23.91674805,-4.10614014,-327.25891113,68.53710938,-86.89843750,-19.40679932,-0.02891032,-0.02053814,-0.00248022,-0.02626905,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.09,-0.37,-0.27,-0.21,0.21,-0.27,-0.03,0.000000000000000,0.0000000000,-258096896.0000000000
1.16,0.00,0,0,89.27,0.00,0.00,0.00,179.03,0.82,13.00,-0.18,0.18,-9.91,-0.25,0.27,-0.56,0.45,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.55902100,0.67077637,-178.24218750,65.43402100,195.70184326,1.49902344,0.11098222,-0.03683211,-24.17541504,-4.18548584,-326.25000000,69.11132812,-85.39453125,-19.63311768,-0.02856432,-0.02076981,-0.00193967,-0.02644478,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.10,-0.37,-0.26,-0.21,0.22,-0.27,-0.02,0.000000000000000,0.0000000000,-258096896.0000000000
1.19,0.00,0,0,89.27,0.00,0.00,0.00,179.03,0.81,13.00,-0.12,0.15,-9.74,0.45,0.74,-0.02,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.11401367,0.15332031,-176.48864746,65.33959961,196.65087891,1.89251709,0.11254133,-0.03705000,-26.08557129,-4.10614014,-326.35620117,69.42578125,-84.02734375,-19.68969727,-0.02832486,-0.02086725,-0.00152210,-0.02654708,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.12,-0.37,-0.26,-0.21,0.22,-0.27,-0.02,0.000000000000000,0.0000000000,-258096896.0000000000
1.23,0.00,0,0,89.27,0.00,0.00,0.00,179.03,0.81,13.00,-0.01,0.08,-9.72,0.02,0.59,-0.44,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.75964355,0.40246582,-174.68353271,64.98889160,198.16131592,1.92999268,0.11431890,-0.03727809,-24.81213379,-4.16564941,-323.48876953,70.08203125,-81.53906250,-20.04803467,-0.02767978,-0.02124915,-0.00051344,-0.02686968,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.14,-0.37,-0.25,-0.22,0.23,-0.27,-0.00,0.000000000000000,0.0000000000,-258096896.0000000000
1.25,0.00,0,0,89.27,0.00,0.00,0.00,179.03,0.79,13.00,-0.06,0.10,-9.80,0.85,0.38,0.13,0.45,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.81768799,0.59411621,-172.51739502,64.58422852,198.72271729,1.64892578,0.11609057,-0.03754742,-23.49890137,-4.74090576,-322.53295898,69.87695312,-81.32031250,-19.44451904,-0.02756267,-0.02119102,-0.00012397,-0.02689097,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.15,-0.37,-0.25,-0.22,0.24,-0.27,-0.00,0.000000000000000,0.0000000000,-258096896.0000000000
1.28,0.00,0,0,89.27,0.00,0.00,0.00,179.03,0.78,13.00,-0.08,0.11,-9.81,-0.04,0.35,-0.08,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61810303,1.13073730,-171.07330322,63.95025635,199.79205322,1.46154785,0.11746947,-0.03759495,-24.07592773,-4.80041504,-321.73645020,70.75195312,-78.73632812,-19.70855713,-0.02688561,-0.02150947,0.00058901,-0.02709336,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.22,0.24,-0.27,0.01,0.000000000000000,0.0000000000,-258096896.0000000000
1.32,0.00,0,0,89.27,0.00,0.00,0.00,179.03,0.78,13.00,0.03,0.21,-9.75,-0.19,0.85,-0.41,0.45,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.19244385,0.61328125,-169.47448730,63.70745850,200.71435547,1.78009033,0.11904088,-0.03770788,-25.07080078,-4.72106934,-321.25854492,70.75195312,-77.23242188,-20.74584961,-0.02655735,-0.02154944,0.00106304,-0.02712975,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.18,-0.38,-0.24,-0.22,0.25,-0.27,0.01,0.000000000000000,0.0000000000,-258096896.0000000000
1.34,0.00,0,0,89.27,0.00,0.00,0.00,179.03,0.76,13.00,-0.15,0.15,-9.74,-0.29,0.61,0.34,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.85742188,1.24572754,-167.30834961,62.88464355,202.02429199,1.36785889,0.12110771,-0.03782620,-23.81726074,-4.56237793,-319.98413086,70.08203125,-75.48242188,-21.38708496,-0.02598988,-0.02144190,0.00181099,-0.02706733,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.21,-0.38,-0.24,-0.22,0.26,-0.27,0.02,0.000000000000000,0.0000000000,-258096896.0000000000
1.38,0.00,0,0,89.27,0.00,0.00,0.00,179.02,0.75,12.99,-0.29,0.12,-9.80,-0.45,-0.12,-0.03,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50915527,0.68994141,-165.76110840,62.61486816,202.61242676,1.91125488,0.12252519,-0.03790839,-22.54382324,-4.48303223,-321.09924316,69.69921875,-75.23632812,-20.78356934,-0.02569508,-0.02125618,0.00201948,-0.02692575,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.22,-0.38,-0.24,-0.22,0.26,-0.27,0.02,0.000000000000000,0.0000000000,-258096896.0000000000
1.40,0.00,0,0,89.27,0.00,0.00,0.00,179.02,0.74,12.99,-0.23,0.17,-9.75,-0.03,0.66,-0.56,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43176270,1.14990234,-164.98748779,61.53576660,202.89312744,1.38659668,0.12325472,-0.03752201,-23.29992676,-4.10614014,-320.56823730,69.04296875,-74.22460938,-20.97216797,-0.02549811,-0.02112459,0.00224692,-0.02669629,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.23,-0.37,-0.23,-0.21,0.26,-0.27,0.02,0.000000000000000,0.0000000000,-258096896.0000000000
1.44,0.00,0,0,89.27,0.00,0.00,0.00,179.03,0.75,12.98,0.28,0.10,-9.85,0.36,-0.38,-0.23,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00610352,0.32580566,-163.85284424,61.25250244,203.32086182,1.78009033,0.12428550,-0.03744676,-21.13110352,-4.54254150,-321.73645020,68.52343750,-74.66210938,-21.19848633,-0.02532411,-0.02084267,0.00230876,-0.02644540,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.24,-0.37,-0.23,-0.21,0.26,-0.27,0.02,0.000000000000000,0.0000000000,-258096896.0000000000
1.50,0.00,0,0,89.27,0.00,0.00,0.00,179.05,0.72,12.97,0.19,0.09,-9.76,0.81,0.75,-0.45,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.56719971,1.03491211,-163.07922363,60.20037842,203.42779541,1.25543213,0.12505163,-0.03711946,-24.01623535,-3.74908447,-322.69226074,66.63671875,-73.91015625,-21.14190674,-0.02530441,-0.02027555,0.00227347,-0.02593025,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.25,-0.37,-0.23,-0.21,0.27,-0.26,0.02,0.000000000000000,0.0000000000,-258096896.0000000000
1.52,0.00,0,0,89.27,0.00,0.00,0.00,179.05,0.72,12.98,0.01,0.09,-9.81,-0.27,-0.17,-0.29,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.39916992,-0.21081543,-162.30560303,59.51245117,202.86639404,1.59271240,0.12546711,-0.03662502,-23.87695312,-3.55072021,-325.61279297,65.47460938,-75.00390625,-21.06646729,-0.02539956,-0.01975644,0.00184915,-0.02536776,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.25,-0.37,-0.23,-0.20,0.26,-0.26,0.02,0.000000000000000,0.0000000000,-258096896.0000000000
1.56,0.00,0,0,89.27,0.00,0.00,0.00,179.05,0.74,12.98,-0.20,0.02,-9.82,-0.23,-0.36,-0.86,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.05090332,0.34497070,-162.97607422,59.33709717,202.65252686,1.06805420,0.12475079,-0.03647673,-24.77233887,-3.11431885,-325.77209473,65.31054688,-74.79882812,-20.82128906,-0.02541283,-0.01973962,0.00172321,-0.02532071,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.24,-0.36,-0.23,-0.20,0.26,-0.25,0.02,0.000000000000000,0.0000000000,-258096896.0000000000
1.59,0.00,0,0,89.27,0.00,0.00,0.00,179.04,0.74,12.98,0.20,-0.02,-10.02,-0.28,0.48,-0.19,0.44,0.09,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.41851807,-0.44079590,-163.95599365,59.83618164,202.47875977,1.66766357,0.12397151,-0.03640857,-25.46875000,-3.27301025,-326.09069824,64.80468750,-75.96093750,-20.84014893,-0.02581325,-0.01954951,0.00136363,-0.02519008,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.24,-0.36,-0.24,-0.20,0.26,-0.25,0.02,0.000000000000000,0.0000000000,-258096896.0000000000
1.62,0.00,0,0,89.27,0.00,0.00,0.00,179.05,0.74,12.98,-0.22,0.12,-9.84,0.04,-0.09,-0.41,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.37982178,0.59411621,-164.88433838,60.13293457,202.23815918,1.06805420,0.12312004,-0.03658597,-23.67797852,-3.23333740,-326.40930176,65.46093750,-76.67187500,-19.95373535,-0.02582893,-0.01973540,0.00122328,-0.02539066,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.23,-0.36,-0.24,-0.20,0.25,-0.26,0.01,0.000000000000000,0.0000000000,-258096896.0000000000
1.64,0.00,0,0,89.27,0.00,0.00,0.00,179.05,0.74,12.98,-0.07,0.20,-9.80,-0.18,0.22,-0.87,0.44,0.09,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.96026611,0.49829102,-166.79260254,60.94226074,201.38269043,1.18048096,0.12131076,-0.03663410,-26.04577637,-3.05480957,-325.34729004,66.86914062,-77.05468750,-20.67041016,-0.02626561,-0.02025035,0.00081300,-0.02580301,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.21,-0.37,-0.24,-0.21,0.25,-0.26,0.01,0.000000000000000,0.0000000000,-258096896.0000000000
1.67,0.00,0,0,89.27,0.00,0.00,0.00,179.04,0.76,12.97,-0.44,0.13,-9.86,-0.50,-0.82,-0.24,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.25048828,0.11499023,-167.92724609,61.67065430,201.14208984,1.70513916,0.12040355,-0.03674671,-24.53356934,-4.24499512,-325.08178711,67.36132812,-77.97070312,-20.99102783,-0.02641882,-0.02030022,0.00065443,-0.02590217,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.20,-0.37,-0.24,-0.21,0.25,-0.26,0.01,0.000000000000000,0.0000000000,-258096896.0000000000
1.70,0.00,0,0,89.27,0.00,0.00,0.00,179.04,0.77,12.97,-0.19,0.06,-10.07,0.03,0.12,-0.08,0.44,0.09,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.54071045,1.07324219,-171.02172852,62.84417725,200.64752197,1.55523682,0.11799050,-0.03694870,-24.65295410,-4.16564941,-323.43566895,68.81054688,-79.09179688,-20.44409180,-0.02691180,-0.02085952,0.00026972,-0.02642440,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
1.74,0.00,0,0,89.27,0.00,0.00,0.00,179.05,0.77,12.96,-0.21,0.10,-9.95,0.34,0.39,-0.30,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30853271,1.05407715,-172.31109619,63.38372803,200.48712158,1.53649902,0.11697107,-0.03698176,-21.90710449,-4.56237793,-323.22326660,68.93359375,-79.89843750,-20.67041016,-0.02690508,-0.02087171,0.00018772,-0.02647362,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
1.77,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.79,12.96,0.09,0.27,-9.79,0.35,0.03,-0.06,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.34722900,1.39904785,-173.54888916,64.40887451,199.93908691,1.46154785,0.11582820,-0.03737279,-22.78259277,-4.93927002,-321.78955078,70.43750000,-80.52734375,-20.85900879,-0.02730814,-0.02139429,-0.00009522,-0.02699259,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.15,-0.37,-0.25,-0.22,0.24,-0.27,-0.00,0.000000000000000,0.0000000000,-258096896.0000000000
1.81,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.79,12.97,-0.12,0.17,-9.70,-0.32,-0.14,-0.85,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.73419189,1.30322266,-174.63195801,64.57073975,199.48461914,1.66766357,0.11492106,-0.03721600,-23.00146484,-5.05828857,-321.36474609,70.83398438,-81.34765625,-20.19891357,-0.02762146,-0.02153400,-0.00037162,-0.02705536,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.14,-0.37,-0.26,-0.22,0.24,-0.27,-0.00,0.000000000000000,0.0000000000,-258096896.0000000000
1.82,0.00,0,0,89.27,0.00,0.00,0.00,179.05,0.79,12.97,-0.24,0.08,-9.75,-0.72,0.16,0.01,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.14050293,0.90075684,-176.33392334,65.48797607,198.69598389,1.94873047,0.11343892,-0.03730335,-24.97131348,-4.74090576,-320.62133789,71.31250000,-81.40234375,-19.84057617,-0.02790070,-0.02176510,-0.00068630,-0.02727852,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.13,-0.37,-0.26,-0.22,0.23,-0.28,-0.01,0.000000000000000,0.0000000000,-258096896.0000000000
1.88,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.79,12.98,-0.13,0.10,-9.81,-0.00,-0.20,-0.54,0.45,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.98571777,0.90075684,-176.79809570,65.85217285,198.78955078,1.89251709,0.11316579,-0.03741141,-23.59838867,-4.78057861,-320.67443848,71.21679688,-82.05859375,-19.70855713,-0.02796265,-0.02172766,-0.00074358,-0.02730155,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.13,-0.37,-0.26,-0.22,0.23,-0.28,-0.01,0.000000000000000,0.0000000000,-258096896.0000000000
1.91,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.79,12.97,-0.21,0.23,-9.66,-0.10,0.25,0.50,0.45,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.70159912,0.45996094,-177.41699219,65.83868408,198.17468262,2.07989502,0.11255458,-0.03719318,-24.57336426,-4.82025146,-322.79846191,71.54492188,-83.09765625,-19.72741699,-0.02819796,-0.02168238,-0.00121262,-0.02718377,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.12,-0.37,-0.26,-0.22,0.23,-0.27,-0.01,0.000000000000000,0.0000000000,-258096896.0000000000
1.93,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.79,12.97,-0.28,0.14,-9.68,0.35,-0.19,-0.13,0.45,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.87573242,0.65161133,-178.03588867,65.81170654,197.89398193,2.00494385,0.11203719,-0.03708345,-25.01110840,-4.87976074,-323.32946777,70.60156250,-84.13671875,-19.93487549,-0.02851667,-0.02134907,-0.00154264,-0.02693638,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.11,-0.37,-0.26,-0.22,0.23,-0.27,-0.02,0.000000000000000,0.0000000000,-258096896.0000000000
1.96,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.79,12.97,0.04,0.10,-9.71,-0.38,-0.20,-0.14,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.80444336,0.68994141,-177.77801514,65.56890869,197.50634766,1.98620605,0.11215013,-0.03700762,-25.17028809,-4.40368652,-325.40039062,69.72656250,-84.27343750,-20.23663330,-0.02839297,-0.02099149,-0.00167461,-0.02665015,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.11,-0.37,-0.26,-0.21,0.22,-0.27,-0.02,0.000000000000000,0.0000000000,-258096896.0000000000
2.01,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.80,12.97,-0.49,0.06,-9.58,-0.07,0.18,0.02,0.45,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.26879883,0.28747559,-177.77801514,65.42053223,196.98504639,1.96746826,0.11194114,-0.03685115,-24.23510742,-4.08630371,-324.55078125,69.19335938,-84.31445312,-19.76513672,-0.02838701,-0.02091368,-0.00166074,-0.02655408,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.11,-0.37,-0.26,-0.21,0.22,-0.27,-0.02,0.000000000000000,0.0000000000,-258096896.0000000000
2.03,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.80,12.96,-0.30,0.10,-9.80,0.30,0.14,-0.00,0.45,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.03662109,0.53662109,-176.84967041,64.78656006,197.13208008,1.66766357,0.11256956,-0.03673154,-23.89685059,-4.16564941,-324.76318359,68.60546875,-84.12304688,-20.42523193,-0.02827592,-0.02071111,-0.00155609,-0.02635930,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.12,-0.37,-0.26,-0.21,0.22,-0.27,-0.02,0.000000000000000,0.0000000000,-258096896.0000000000
2.07,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.80,12.96,-0.24,-0.00,-9.82,-0.79,0.16,-0.62,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.37878418,0.07666016,-175.25085449,64.40887451,197.76031494,1.98620605,0.11383395,-0.03676650,-24.01623535,-4.08630371,-325.77209473,68.33203125,-83.43945312,-20.57611084,-0.02799033,-0.02057088,-0.00131911,-0.02623588,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.13,-0.37,-0.26,-0.21,0.23,-0.26,-0.01,0.000000000000000,0.0000000000,-258096896.0000000000
2.10,0.00,0,0,89.27,0.00,0.00,0.00,179.05,0.79,12.95,-0.08,0.25,-9.74,-0.15,0.30,0.14,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.16595459,0.86242676,-174.99298096,64.34143066,198.21478271,1.55523682,0.11422218,-0.03692695,-23.99633789,-4.04663086,-325.34729004,68.34570312,-82.70117188,-20.55725098,-0.02779798,-0.02060588,-0.00106367,-0.02631414,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.13,-0.37,-0.26,-0.21,0.23,-0.26,-0.01,0.000000000000000,0.0000000000,-258096896.0000000000
2.12,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.79,12.95,-0.37,0.11,-9.88,-0.13,0.32,-0.16,0.44,0.08,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.98571777,1.09240723,-173.23944092,63.57257080,198.97668457,1.19921875,0.11559844,-0.03689972,-24.59326172,-4.18548584,-324.71008301,68.70117188,-81.38867188,-19.78399658,-0.02750762,-0.02074200,-0.00065715,-0.02636336,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.15,-0.37,-0.25,-0.21,0.23,-0.27,-0.01,0.000000000000000,0.0000000000,-258096896.0000000000
2.16,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.79,12.96,-0.35,0.23,-9.85,0.20,0.45,-0.30,0.45,0.09,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.33398438,0.67077637,-172.31109619,63.80187988,199.23065186,1.74261475,0.11643380,-0.03715269,-22.98156738,-3.90777588,-325.18798828,68.49609375,-81.01953125,-19.85943604,-0.02719384,-0.02067599,-0.00038468,-0.02638277,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.000000000000000,0.0000000000,-258096896.0000000000
